brand,brand_tier,category,product_name,url,price,mrp,discount_pct,rating,review_count,size,tags,scraped_at
Kama Ayurveda,Premium,Haircare,bringaras essential hair-oiling ritual,https://www.kamaayurveda.in/bringaras-essential-hair-oiling-ritual.html,4150.0,5195.0,20.1,,,,,2026-07-28 00:36:03
Kama Ayurveda,Premium,Haircare,bringaras regenerating hair-oiling ritual,https://www.kamaayurveda.in/bringaras-regenerating-hair-oiling-rituals.html,3625.0,4525.0,19.9,,,,,2026-07-28 00:36:03
Kama Ayurveda,Premium,Haircare,organic hair color kit,https://www.kamaayurveda.in/organic-hair-color-kit.html,2195.0,2195.0,,4.8,17,,Hair Color,2026-07-28 00:36:03
Kama Ayurveda,Premium,Haircare,organic indigo powder,https://www.kamaayurveda.in/organic-indigo-powder.html,1095.0,1095.0,,4.9,10,,Hair Color,2026-07-28 00:36:03
Kama Ayurveda,Premium,Haircare,organic henna powder,https://www.kamaayurveda.in/organic-henna-powder.html,1095.0,1095.0,,5.0,2,,Hair Color,2026-07-28 00:36:03
Kama Ayurveda,Premium,Kumkumadi Collection,kumkumadi glow discovery set,https://www.kamaayurveda.in/kumkumadi-glow-discovery-set.html,4250.0,4250.0,,5.0,6,,New,2026-07-28 00:36:08
Kama Ayurveda,Premium,Kumkumadi Collection,kumkumadi brightening cleansing oil,https://www.kamaayurveda.in/kumkumadi-clarifying-brightening-cleansing-oil.html,1595.0,1595.0,,5.0,3,,Face Oil,2026-07-28 00:36:08
Kama Ayurveda,Premium,Bringaras Collection,bringaras discovery set,https://www.kamaayurveda.in/bringaras-discovery-set.html,2345.0,2345.0,,,,,New,2026-07-28 00:36:12
Kama Ayurveda,Premium,Bath & Body,himalayan cedar hand & body cleanser,https://www.kamaayurveda.in/himalayan-cedar-hand-body-cleanser.html,1745.0,1745.0,,,,,New & Improved,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,ashwaras reviving body scrub,https://www.kamaayurveda.in/ashwaras-reviving-body-scrub.html,2495.0,2495.0,,,,,New,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,rose & jasmine moisturising hand and body cleanser,https://www.kamaayurveda.in/rose-jasmine-moisturising-hand-and-body-cleanser.html,545.0,545.0,,4.7,3,,New & Improved,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,rose & jasmine moisturising hand and body cleanser,https://www.kamaayurveda.in/rose-jasmine-moisturising-hand-and-body-cleanser-50ml.html,545.0,545.0,,,,,New & Improved,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,rose & jasmine hand and body lotion,https://www.kamaayurveda.in/rose-jasmine-hand-and-body-lotion.html,675.0,675.0,,5.0,4,,,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,rose & jasmine hand and body lotion,https://www.kamaayurveda.in/rose-jasmine-hand-and-body-lotion-50-ml.html,675.0,675.0,,,,,,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,lavender & patchouli hand & body cleanser,https://www.kamaayurveda.in/lavender-patchouli-hand-body-cleanser.html,1745.0,1745.0,,,,,,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,lavender & patchouli hand & body lotion,https://www.kamaayurveda.in/lavender-patchouli-hand-body-lotion.html,2145.0,2145.0,,5.0,1,,,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,kokum almond restorative body butter,https://www.kamaayurveda.in/kokum-almond-restorative-body-butter.html,2595.0,2595.0,,5.0,15,,,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,kokum almond hand & body lotion,https://www.kamaayurveda.in/kokum-almond-hand-body-lotion.html,2145.0,2145.0,,,,,New & Improved,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,himalayan cedar hand & body reviving lotion,https://www.kamaayurveda.in/himalayan-cedar-hand-body-reviving-lotion.html,2145.0,2145.0,,5.0,1,,New,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,ashwaras body massage oil,https://www.kamaayurveda.in/ashwaras-mind-healing-body-massage-oil.html,2295.0,2295.0,,,,,New,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,ashwaras smoothing & invigorating body cream,https://www.kamaayurveda.in/ashwaras-smoothing-invigorating-body-cream.html,2695.0,2695.0,,,,,New,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,ashwaras replenishing body oil,https://www.kamaayurveda.in/ashwaras-replenshing-body-oil.html,3395.0,3395.0,,,,,New,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,organic sweet almond oil,https://www.kamaayurveda.in/organic-sweet-almond-oil.html,675.0,675.0,,5.0,16,,Organic Oil,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,extra virgin organic coconut oil,https://www.kamaayurveda.in/extra-virgin-organic-coconut-oil.html,350.0,350.0,,5.0,22,,Organic Oil,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,turmeric & myrrh skin brightening soap,https://www.kamaayurveda.in/turmeric-myrrh-skin-brightening-soap.html,795.0,795.0,,4.7,6,,Soap,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,organic neem oil,https://www.kamaayurveda.in/organic-neem-oil.html,445.0,445.0,,4.8,19,,Organic Oil,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,red sandalwood soap,https://www.kamaayurveda.in/red-sandalwood-soap.html,795.0,795.0,,5.0,1,,Soap,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,organic moringa oil,https://www.kamaayurveda.in/organic-moringa-oil.html,2050.0,2050.0,,5.0,1,,Organic Oil,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,"rose, cinnamon & orange soap",https://www.kamaayurveda.in/rose-orange-cinnamon-soap.html,795.0,795.0,,,,,Soap,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,kokum almond hand & body nourishing cleansing oil,https://www.kamaayurveda.in/kokum-almond-hand-body-nourishing-cleansing-oil.html,2395.0,2395.0,,,,,,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,pure mogra water,https://www.kamaayurveda.in/pure-mogra-water.html,625.0,625.0,,4.8,11,,Toner,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,natural khus soap,https://www.kamaayurveda.in/natural-khus-soap.html,795.0,795.0,,4.8,4,,Soap,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,natural rose soap,https://www.kamaayurveda.in/natural-rose-soap.html,795.0,795.0,,4.7,3,,Soap,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,foot cream,https://www.kamaayurveda.in/foot-cream.html,1250.0,1250.0,,,,,Foot Cream,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bath & Body,hand cream,https://www.kamaayurveda.in/hand-cream.html,1250.0,1250.0,,,,,Hand Cream,2026-07-28 00:36:17
Kama Ayurveda,Premium,Bestsellers,anti acne cleansing foam,https://www.kamaayurveda.in/anti-acne-cleansing-foam.html,1325.0,1325.0,,4.5,10,,Foam,2026-07-28 00:36:22
Kama Ayurveda,Premium,Bestsellers,suvarna haldi chandan face pack,https://www.kamaayurveda.in/suvarna-haldi-chandan-face-pack.html,1895.0,1895.0,,5.0,4,,Face Pack,2026-07-28 00:36:22
Kama Ayurveda,Premium,Bestsellers,himalayan deodar face cleanser for men,https://www.kamaayurveda.in/himalayan-deodar-face-cleanser.html,825.0,825.0,,5.0,6,,Face Wash,2026-07-28 00:36:22
